---,Name,ShortDesc,LongDesc,Icon,ItemClass,BuildingClass,VisualObject,ActionBlueprint_Use,MaxStackSize,EquipLocation,GUICategory,ArmourValue,ArmorType,SoundPhysicalSurface,WeaponType,WeaponArcheType,CompatableAmmunitions,SoundTransmitterType,KnockbackResponseWeapon,WeaponStaminaAttackSingleBasic,WeaponStaminaAttackSingleSpecial,WeaponStaminaAttackDualBasic,WeaponStaminaAttackDualSpecial,WeaponStaminaHeavyChargedRegenModifier,WeaponSpeedHeavyChargedModifier,EncumbranceWeight,ConeAngle,ConeMaxDistance,DamageHealthLight_OnHit,DamageHealthHeavy_OnHit,DamageStaminaLight_OnHit,DamageStaminaHeavy_OnHit,DamageHealthLight_OnBlock,DamageHealthHeavy_OnBlock,DamageStaminaLight_OnBlock,DamageStaminaHeavy_OnBlock,HarvestDamage,WeaponUsage,MaxAttackReach,MinAttackReach,MinAttackDistance,WeaponEffectWidth,WeaponEffectHeight,ItemTier,ArmorPen,DamageConcussiveLightOnHit,DamageConcussiveHeavyOnHit,DamageConcussiveLightOnBlock,DamageConcussiveHeavyOnBlock,DamageTier,CoolDownTime,ReuseTime,SelectionWeight,KnockbackOffenseBasic,KnockbackOffenseSpecial,KnockbackOffenseBasicOnBlock,KnockbackOffenseSpecialOnBlock,KnockbackDefense,VisualStaticMesh,VisualSkeletalMesh,VisualDestructibleMesh,WeaponStatusDefault,WeaponStatusCurrent,WeaponStatusDecrement,PerishRate,PerishTo,MaxDurability,RepairItem1,RepairItem1_Amount,RepairItem1_Weight,RepairItem2,RepairItem2_Amount,RepairItem2_Weight,RepairItem3,RepairItem3_Amount,RepairItem3_Weight,AffectedByDamageTiers,BuildingPieceScore,BuildingMaxHealth,RepairXP,FirstModifier,SecondModifier,ThirdModifier,FourthModifier,FoodAmount,DrinkAmount,BurnTime,ItemFlags,ItemContainerSize,AvatarType,DyeColourID,WarPaintID,StaminaCostMultiplier,StaminaClimbingCostMultiplier,LeavesGhostItem,DLCPackage
52920,"NSLOCTEXT("""", ""ItemTable_52920_Name"", ""Heavy Boot Lining"")","NSLOCTEXT("""", ""ItemTable_52920_ShortDesc"", ""A basic lining for use when crafting armors"")","NSLOCTEXT("""", ""ItemTable_52920_LongDesc"", ""Armor protects the body, but it can harm the body without the proper padding. This cushioned layer goes between the wearer and the actual armor."")","/Game/UI/Textures/Icons/icon_heavy_boots_padding.icon_heavy_boots_padding","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Armor","0.000000","0","39","None","None","","0","False","0","0","0","0","0.000000","0.000000","4.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","12512","14","1","0","0","0","0","0","0","0","0","0","0.000000","NSLOCTEXT("""", ""ItemTable_52920_FirstModifier"", ""Mid Grade"")","NSLOCTEXT("""", ""ItemTable_52920_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_52920_ThirdModifier"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","False","None"
52917,"NSLOCTEXT("""", ""ItemTable_52917_Name"", ""Heavy Chest Padding"")","NSLOCTEXT("""", ""ItemTable_52917_ShortDesc"", ""A basic padding for use when crafting armors"")","NSLOCTEXT("""", ""ItemTable_52917_LongDesc"", ""Armor protects the body, but it can harm the body without the proper padding. This cushioned layer goes between the wearer and the actual armor."")","/Game/UI/Textures/Icons/icon_heavy_top_padding.icon_heavy_top_padding","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Armor","0.000000","0","39","None","None","","0","False","0","0","0","0","0.000000","0.000000","8.750000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","12512","27","1","0","0","0","0","0","0","0","0","0","0.000000","NSLOCTEXT("""", ""ItemTable_52917_FirstModifier"", ""Mid Grade"")","NSLOCTEXT("""", ""ItemTable_52917_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_52917_ThirdModifier"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","False","None"
51454,"NSLOCTEXT("""", ""ItemTable_51454_Name"", ""Heavy Crossbow"")","NSLOCTEXT("""", ""ItemTable_51454_ShortDesc"", ""A steel reinforced crossbow"")","NSLOCTEXT("""", ""ItemTable_51454_LongDesc"", ""<span style=\""italic\""> Arus felt his skin crawl, and he fingered his crossbow tensely, of half a mind to drive a bolt through the stranger\'s body without parley, yet fearful of what might happen if he failed to inflict death at the first shot.</> - The God in the Bowl\n\nUntil the invention of the crossbow, those kingdoms who had no cultural relationship with archery were at a disadvantage in battle. However, the creation of this mechanically loaded bow erased that advantage.\n\nUsing a bolt locking mechanism, this crossbow can be used by even the most unskilled peasants to make a decisive difference in battle. When loaded with the correct type of bolts, it has a long and accurate range. However, a skilled archer will always be able to fire arrows faster with a longbow."")","/Game/UI/Textures/Icons/icon_steel_crossbow.icon_steel_crossbow","/Game/Items/Weapons/Crossbow/BP_Item_CrossbowLauncherBase.BP_Item_CrossbowLauncherBase_C","None","/Game/Items/Weapons/Crossbow/BP_crossbow_2h.BP_crossbow_2h_C","None","1","8","Weapon","0.000000","0","8","Crossbow","TwoHanded_Ranged","(53511,53512,53513,53514,53653,53657,53655,53659,51185,51104,53622,53623,53624,53625,53626,53627,53628,53622,53623,53624,53625,53626,53627,53628,51530,51504,51472)","0","False","5","5","0","0","0.000000","1.000000","4.200000","35.000000","250.000000","7","7","0","0","0","0","0","0","0","36","10000.000000","100.000000","200.000000","0.000000","0.000000","3","0.162000","0","0","0","0","Stone","0.000000","0.000000","0","10","10","0","0","0","None","/Game/Items/Weapons/Crossbow/SK_crossbow_steel_1.SK_crossbow_steel_1","/Game/Items/Weapons/Crossbow/SK_steel_crossbow_DM.SK_steel_crossbow_DM","1","0","1","0.000000","0","900.000000","0","0","0","11502","20","1","12513","10","1","0","0","0","6661.000000","NSLOCTEXT("""", ""ItemTable_51454_FirstModifier"", ""High Grade"")","NSLOCTEXT("""", ""ItemTable_51454_SecondModifier"", ""Weapon"")","","","0","0","0.000000","5","0","None","-1","-1","1.000000","1.000000","False","None"
52918,"NSLOCTEXT("""", ""ItemTable_52918_Name"", ""Heavy Gauntlet Lining"")","NSLOCTEXT("""", ""ItemTable_52918_ShortDesc"", ""A basic lining for use when crafting armors"")","NSLOCTEXT("""", ""ItemTable_52918_LongDesc"", ""Armor protects the body, but it can harm the body without the proper padding. This cushioned layer goes between the wearer and the actual armor."")","/Game/UI/Textures/Icons/icon_heavy_gloves_padding.icon_heavy_gloves_padding","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Armor","0.000000","0","39","None","None","","0","False","0","0","0","0","0.000000","0.000000","4.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","12512","14","1","0","0","0","0","0","0","0","0","0","0.000000","NSLOCTEXT("""", ""ItemTable_52918_FirstModifier"", ""Mid Grade"")","NSLOCTEXT("""", ""ItemTable_52918_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_52918_ThirdModifier"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","False","None"
52023,"NSLOCTEXT("""", ""ItemTable_52023_Name"", ""Heavy Gauntlets"")","NSLOCTEXT("""", ""ItemTable_52023_ShortDesc"", ""Steel-plated gauntlets"")","NSLOCTEXT("""", ""ItemTable_52023_LongDesc"", ""These gauntlets are adorned with overlapping plates of steel, which keeps the main hand protected while allowing full flexibility and mobility in the off-hand. \nThe pinnacle of protection, steel armor is a solid wall of defense against any type of attack, but the extreme weight requirements mean that the wearer must sacrifice mobility. \nThis heavy armor bears no cultural markings or identifiers of any type.\n"")","/Game/UI/Textures/Icons/icon_heavy_exile_gauntlets.icon_heavy_exile_gauntlets","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","5","Armor","29.000000","1000","39","None","None","","0","False","0","0","0","0","0.000000","0.000000","9.450000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","385.000000","0","0","0","11501","8","1","12511","2","1","0","0","0","94.000000","NSLOCTEXT("""", ""ItemTable_52023_FirstModifier"", ""High Grade"")","NSLOCTEXT("""", ""ItemTable_52023_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_52023_ThirdModifier"", ""Heavy"")","NSLOCTEXT("""", ""ItemTable_52023_FourthModifier"", ""Bonus Encumberance"")","0","0","0.000000","1","0","None","-1","-1","0.050000","0.200000","False","None"
91012,"NSLOCTEXT("""", ""ItemTable_91012_Name"", ""Heavy Gauntlets"")","NSLOCTEXT("""", ""ItemTable_91012_ShortDesc"", ""Elbow length gauntlets of riveted leather"")","NSLOCTEXT("""", ""ItemTable_91012_LongDesc"", ""Protecting the forearms and fingers is the primary purpose of gauntlets. The loss of a hand will cripple a warrior and the loss of fingers will cripple an archer.\nOffering significantly more protection than light armor, this medium armor incorporates many elements - metal rivets, articulated leather, and fur-trimmed cloth to balance protection and agility. This middle of the road approach brings compromises of its own because this armor is neither as strong as heavy armor, nor as flexible as light armor.\nThis riveted armor bears no cultural markings or identifiers of any type."")","/Game/UI/Textures/Icons/epic_icon_heavy_exile_gauntlets.epic_icon_heavy_exile_gauntlets","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","5","Armor","72.000000","1000","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","9.450000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","960.000000","0","0","0","0","0","0","16003","3","1","0","0","0","3075.000000","NSLOCTEXT("""", ""ItemTable_91012_FirstModifier"", ""Mid Grade"")","NSLOCTEXT("""", ""ItemTable_91012_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_91012_ThirdModifier"", ""Heavy"")","NSLOCTEXT("""", ""ItemTable_91012_FourthModifier"", ""Bonus Encumberance"")","0","0","0.000000","1","0","None","-1","-1","0.050000","0.200000","False","None"
52021,"NSLOCTEXT("""", ""ItemTable_52021_Name"", ""Heavy Helmet"")","NSLOCTEXT("""", ""ItemTable_52021_ShortDesc"", ""A horned steel helmet"")","NSLOCTEXT("""", ""ItemTable_52021_LongDesc"", ""This helmet, ornamented with a pair of horns, is designed to ward off powerful blows to the head and keep the wearer\'s brains on the inside of their skull.\nThe pinnacle of protection, steel armor is a solid wall of defense against any type of attack, but the extreme weight requirements mean that the wearer must sacrifice mobility. \nThis heavy armor bears no cultural markings or identifiers of any type.\n"")","/Game/UI/Textures/Icons/icon_heavy_exile_helmet.icon_heavy_exile_helmet","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","3","Armor","58.000000","1000","39","None","None","","0","False","0","0","0","0","0.000000","0.000000","18.900000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","385.000000","0","0","0","11501","8","1","12511","2","1","0","0","0","96.000000","NSLOCTEXT("""", ""ItemTable_52021_FirstModifier"", ""High Grade"")","NSLOCTEXT("""", ""ItemTable_52021_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_52021_ThirdModifier"", ""Heavy"")","NSLOCTEXT("""", ""ItemTable_52021_FourthModifier"", ""Bonus Encumberance"")","0","0","0.000000","1","0","None","-1","-1","0.100000","0.400000","False","None"
91010,"NSLOCTEXT("""", ""ItemTable_91010_Name"", ""Heavy Helmet"")","NSLOCTEXT("""", ""ItemTable_91010_ShortDesc"", ""A riveted leather cap with a facemask"")","NSLOCTEXT("""", ""ItemTable_91010_LongDesc"", ""This leather helmet includes large cheek  and neck protectors and a facemask for filtering the sand and dust from the air.\nOffering significantly more protection than light armor, this medium armor incorporates many elements - metal rivets, articulated leather, and fur-trimmed cloth to balance protection and agility. This middle of the road approach brings compromises of its own because this armor is neither as strong as heavy armor, nor as flexible as light armor.\nThis riveted armor bears no cultural markings or identifiers of any type."")","/Game/UI/Textures/Icons/epic_icon_heavy_exile_helmet.epic_icon_heavy_exile_helmet","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","3","Armor","144.000000","1000","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","18.900000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","960.000000","0","0","0","0","0","0","16003","3","1","0","0","0","3070.000000","NSLOCTEXT("""", ""ItemTable_91010_FirstModifier"", ""Mid Grade"")","NSLOCTEXT("""", ""ItemTable_91010_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_91010_ThirdModifier"", ""Heavy"")","NSLOCTEXT("""", ""ItemTable_91010_FourthModifier"", ""Bonus Encumberance"")","0","0","0.000000","1","0","None","-1","-1","0.100000","0.400000","False","None"
52916,"NSLOCTEXT("""", ""ItemTable_52916_Name"", ""Heavy Helmet Padding"")","NSLOCTEXT("""", ""ItemTable_52916_ShortDesc"", ""A basic padding for use when crafting armors"")","NSLOCTEXT("""", ""ItemTable_52916_LongDesc"", ""Armor protects the body, but it can harm the body without the proper padding. This cushioned layer goes between the wearer and the actual armor."")","/Game/UI/Textures/Icons/icon_heavy_helmet_padding.icon_heavy_helmet_padding","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Armor","0.000000","0","39","None","None","","0","False","0","0","0","0","0.000000","0.000000","4.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","12512","14","1","0","0","0","0","0","0","0","0","0","0.000000","NSLOCTEXT("""", ""ItemTable_52916_FirstModifier"", ""Mid Grade"")","NSLOCTEXT("""", ""ItemTable_52916_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_52916_ThirdModifier"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","False","None"
52608,"NSLOCTEXT("""", ""ItemTable_52608_Name"", ""Heavy Leather Helmet"")","NSLOCTEXT("""", ""ItemTable_52608_ShortDesc"", ""A heavy leather helmet"")","NSLOCTEXT("""", ""ItemTable_52608_LongDesc"", ""This helmet is designed to ward off powerful blows to the head and keep the wearer\'s brains on the inside of their skull.\n\nThis heavy armor bears no cultural markings or identifiers of any type."")","/Game/UI/Textures/Icons/icon_heavy_plated_leather_helmet_v3.icon_heavy_plated_leather_helmet_v3","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","3","Armor","160.000000","1000","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","17.010000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","1200.000000","0","0","0","18062","10","1","0","0","0","0","0","0","9590.000000","NSLOCTEXT("""", ""ItemTable_52608_FirstModifier"", ""Legendary"")","NSLOCTEXT("""", ""ItemTable_52608_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_52608_ThirdModifier"", ""Heavy"")","","0","0","0.000000","1","0","None","-1","-1","0.100000","0.400000","False","None"
52919,"NSLOCTEXT("""", ""ItemTable_52919_Name"", ""Heavy Legging Lining"")","NSLOCTEXT("""", ""ItemTable_52919_ShortDesc"", ""A basic lining for use when crafting armors"")","NSLOCTEXT("""", ""ItemTable_52919_LongDesc"", ""Armor protects the body, but it can harm the body without the proper padding. This cushioned layer goes between the wearer and the actual armor."")","/Game/UI/Textures/Icons/icon_heavy_bottom_padding.icon_heavy_bottom_padding","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Armor","0.000000","0","39","None","None","","0","False","0","0","0","0","0.000000","0.000000","7.000000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","12512","21","1","0","0","0","0","0","0","0","0","0","0.000000","NSLOCTEXT("""", ""ItemTable_52919_FirstModifier"", ""Mid Grade"")","NSLOCTEXT("""", ""ItemTable_52919_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_52919_ThirdModifier"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","False","None"
52022,"NSLOCTEXT("""", ""ItemTable_52022_Name"", ""Heavy Pauldron"")","NSLOCTEXT("""", ""ItemTable_52022_ShortDesc"", ""A heavy vest that offers significant protection"")","NSLOCTEXT("""", ""ItemTable_52022_LongDesc"", ""Designed with defence in mind, this heavy pauldron is reinforced with overlapping steel plates on the main hand. This offers optimal protection and stability mid-swing, while allowing the wearer room to breathe and remain cool.\nThe pinnacle of protection, steel armor is a solid wall of defense against any type of attack, but the extreme weight requirements mean that the wearer must sacrifice mobility. \nThis heavy armor bears no cultural markings or identifiers of any type.\n"")","/Game/UI/Textures/Icons/icon_heavy_exile_pauldron.icon_heavy_exile_pauldron","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","4","Armor","101.000000","2000","39","None","None","","0","False","0","0","0","0","0.000000","0.000000","33.080002","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","575.000000","0","0","0","11501","15","1","12511","4","1","0","0","0","189.000000","NSLOCTEXT("""", ""ItemTable_52022_FirstModifier"", ""High Grade"")","NSLOCTEXT("""", ""ItemTable_52022_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_52022_ThirdModifier"", ""Heavy"")","NSLOCTEXT("""", ""ItemTable_52022_FourthModifier"", ""Bonus Encumberance"")","0","0","0.000000","1","0","None","-1","-1","0.175000","0.700000","False","None"
