---,RecipeName,ShortDesc,RecipeType,TimeToCraft,Tier,CraftXP,CraftingStations,RequiredFuel,Icon,BuildingModule,DestroyStationOnComplete,Ingredient1ID,Ingredient1Quantity,Ingredient2ID,Ingredient2Quantity,Ingredient3ID,Ingredient3Quantity,Ingredient4ID,Ingredient4Quantity,Result1ID,Result1Quantity,Result2ID,Result2Quantity,ThrallRecipeFeatRequirement,IsThrallMachineRecipe,IsRecipeEnabled,MapMarkerIcon,ExilesJourneyTrigger,DLCPackage
11117,"NSLOCTEXT("""", ""RecipesTable_11117_RecipeName"", ""Sturdy String"")","NSLOCTEXT("""", ""RecipesTable_11117_ShortDesc"", ""A strengthened length of string required for crafting high end bows and crossbows"")","Material","10.000000","2","0","89401","0","/Game/UI/Textures/Icons/icon_sturdy_string.icon_sturdy_string","None","False","12513","15","0","0","0","0","0","0","11117","1","0","0","0","False","True","None","None","None"
11118,"NSLOCTEXT("""", ""RecipesTable_11118_RecipeName"", ""Dagger Handle"")","NSLOCTEXT("""", ""RecipesTable_11118_ShortDesc"", ""A handle required for crafting high end weapons"")","Material","10.000000","3","9","89401","0","/Game/UI/Textures/Icons/icon_dagger_handle.icon_dagger_handle","None","False","11108","1","12511","10","0","0","0","0","11118","1","0","0","0","False","True","None","None","None"
11119,"NSLOCTEXT("""", ""RecipesTable_11119_RecipeName"", ""Spear Handle"")","NSLOCTEXT("""", ""RecipesTable_11119_ShortDesc"", ""A handle required for crafting high end weapons"")","Material","10.000000","3","26","89401","0","/Game/UI/Textures/Icons/icon_spear_handle.icon_spear_handle","None","False","11108","3","12512","10","0","0","0","0","11119","1","0","0","0","False","True","None","None","None"
11120,"NSLOCTEXT("""", ""RecipesTable_11120_RecipeName"", ""Throwing Axe Handle"")","NSLOCTEXT("""", ""RecipesTable_11120_ShortDesc"", ""A handle required for crafting high end weapons"")","Material","10.000000","3","9","89401","0","/Game/UI/Textures/Icons/icon_throwingaxe_handle.icon_throwingaxe_handle","None","False","11108","1","0","0","0","0","0","0","11120","1","0","0","0","False","True","None","None","None"
11121,"NSLOCTEXT("""", ""RecipesTable_11121_RecipeName"", ""Frost Lotus Powder"")","NSLOCTEXT("""", ""RecipesTable_11121_ShortDesc"", ""A small bag of frost lotus powder"")","Material","5.000000","3","0","18510","0","/Game/UI/Textures/Icons/icon_frost_lotus_powder.icon_frost_lotus_powder","None","False","11080","1","0","0","0","0","0","0","11121","1","0","0","0","False","True","None","None","None"
11122,"NSLOCTEXT("""", ""RecipesTable_11122_RecipeName"", ""Yellow Lotus Powder"")","NSLOCTEXT("""", ""RecipesTable_11122_ShortDesc"", ""A small bag of yellow lotus powder"")","Material","5.000000","3","0","18510","0","/Game/UI/Textures/Icons/icon_yellow_lotus_powder.icon_yellow_lotus_powder","None","False","14151","1","0","0","0","0","0","0","11122","1","0","0","0","False","True","None","None","None"
11123,"NSLOCTEXT("""", ""RecipesTable_11123_RecipeName"", ""Golden Lotus Powder"")","NSLOCTEXT("""", ""RecipesTable_11123_ShortDesc"", ""A small bag of golden lotus powder"")","Material","5.000000","3","0","18510","0","/Game/UI/Textures/Icons/icon_golden_lotus_powder.icon_golden_lotus_powder","None","False","11089","1","0","0","0","0","0","0","11123","1","0","0","0","False","True","None","None","None"
11124,"NSLOCTEXT("""", ""RecipesTable_11124_RecipeName"", ""Crimson Lotus Flower"")","NSLOCTEXT("""", ""RecipesTable_11124_ShortDesc"", ""A blossom plucked from the crimson lotus"")","Material","570.000000","3","0","18520","0","/Game/UI/Textures/Icons/icon_crimson_lotus_flower.icon_crimson_lotus_flower","None","False","11126","1","11077","1","0","0","0","0","11124","5","0","0","0","False","True","None","None","None"
11125,"NSLOCTEXT("""", ""RecipesTable_11125_RecipeName"", ""Spice"")","NSLOCTEXT("""", ""RecipesTable_11125_ShortDesc"", ""Powdered, exotic flavors"")","Material","5.000000","3","0","18510","0","/Game/UI/Textures/Icons/icon_spice.icon_spice","None","False","11098","10","0","0","0","0","0","0","18264","1","0","0","0","False","True","None","None","None"
11126,"NSLOCTEXT("""", ""RecipesTable_11126_RecipeName"", ""Spice"")","NSLOCTEXT("""", ""RecipesTable_11126_ShortDesc"", ""Powdered, exotic flavors"")","Material","5.000000","3","0","18510","0","/Game/UI/Textures/Icons/icon_spice.icon_spice","None","False","11099","10","0","0","0","0","0","0","18264","1","0","0","0","False","True","None","None","None"
11127,"NSLOCTEXT("""", ""RecipesTable_11127_RecipeName"", ""Spice"")","NSLOCTEXT("""", ""RecipesTable_11127_ShortDesc"", ""Powdered, exotic flavors"")","Material","5.000000","3","0","18510","0","/Game/UI/Textures/Icons/icon_spice.icon_spice","None","False","11100","10","0","0","0","0","0","0","18264","1","0","0","0","False","True","None","None","None"
11128,"NSLOCTEXT("""", ""RecipesTable_11128_RecipeName"", ""Spice"")","NSLOCTEXT("""", ""RecipesTable_11128_ShortDesc"", ""Powdered, exotic flavors"")","Material","5.000000","3","0","18510","0","/Game/UI/Textures/Icons/icon_spice.icon_spice","None","False","11109","10","0","0","0","0","0","0","18264","1","0","0","0","False","True","None","None","None"
11129,"NSLOCTEXT("""", ""RecipesTable_11129_RecipeName"", ""Spice"")","NSLOCTEXT("""", ""RecipesTable_11129_ShortDesc"", ""Powdered, exotic flavors"")","Material","5.000000","3","0","18510","0","/Game/UI/Textures/Icons/icon_spice.icon_spice","None","False","11110","10","0","0","0","0","0","0","18264","1","0","0","0","False","True","None","None","None"
11130,"NSLOCTEXT("""", ""RecipesTable_11130_RecipeName"", ""Spice"")","NSLOCTEXT("""", ""RecipesTable_11130_ShortDesc"", ""Powdered, exotic flavors"")","Material","5.000000","3","0","18510","0","/Game/UI/Textures/Icons/icon_spice.icon_spice","None","False","11113","10","0","0","0","0","0","0","18264","1","0","0","0","False","True","None","None","None"
11500,"NSLOCTEXT("""", ""RecipesTable_11500_RecipeName"", ""Corrupted Stone"")","NSLOCTEXT("""", ""RecipesTable_11500_ShortDesc"", ""A chunk of stone pulsing with corruption"")","Material","10.000000","2","42","89103","0","/Game/UI/Textures/Icons/icon_corrupted_stone.icon_corrupted_stone","None","False","10001","2","12514","1","14182","1","0","0","11500","1","0","0","0","False","True","None","None","None"
11501,"NSLOCTEXT("""", ""RecipesTable_11501_RecipeName"", ""Iron Bar"")","NSLOCTEXT("""", ""RecipesTable_11501_ShortDesc"", ""Basic iron ingot for crude metalworking"")","Material","10.000000","2","9","89101","0","/Game/UI/Textures/Icons/icon_iron_bar.icon_iron_bar","None","False","11001","2","0","0","0","0","0","0","11501","1","0","0","0","False","True","None","None","None"
11502,"NSLOCTEXT("""", ""RecipesTable_11502_RecipeName"", ""Steel Bar"")","NSLOCTEXT("""", ""RecipesTable_11502_ShortDesc"", ""An alloy that is stronger and less brittle than iron"")","Material","15.000000","3","244","89101","0","/Game/UI/Textures/Icons/icon_steel_bar.icon_steel_bar","None","False","11501","5","14173","1","0","0","0","0","11502","1","0","0","0","False","True","None","None","None"
11551,"NSLOCTEXT("""", ""RecipesTable_11551_RecipeName"", ""Glass"")","NSLOCTEXT("""", ""RecipesTable_11551_ShortDesc"", ""Brittle and breakable, glass is best used for ornamentation"")","Material","10.000000","3","6","89101","0","/Game/UI/Textures/Icons/icon_glass.icon_glass","None","False","11051","2","0","0","0","0","0","0","11551","1","0","0","0","False","True","None","None","None"
12001,"NSLOCTEXT("""", ""RecipesTable_12001_RecipeName"", ""Separate fibers"")","NSLOCTEXT("""", ""RecipesTable_12001_ShortDesc"", ""Assorted stalks, leaves and sprigs torn from plants"")","Material","3.000000","1","0","89201","0","/Game/UI/Textures/Icons/icon_convert_vine_plantfiber.icon_convert_vine_plantfiber","None","False","11101","1","0","0","0","0","0","0","12001","3","0","0","0","False","True","None","None","None"
12002,"NSLOCTEXT("""", ""RecipesTable_12002_RecipeName"", ""Entwine"")","NSLOCTEXT("""", ""RecipesTable_12002_ShortDesc"", ""A small length of twine"")","Material","3.000000","1","0","89201","0","/Game/UI/Textures/Icons/icon_convert_vine_rope.icon_convert_vine_rope","None","False","11101","1","0","0","0","0","0","0","14174","1","0","0","0","False","True","None","None","None"
12003,"NSLOCTEXT("""", ""RecipesTable_12003_RecipeName"", ""Entwine"")","NSLOCTEXT("""", ""RecipesTable_12003_ShortDesc"", ""A small length of twine"")","Material","3.000000","1","0","89201","0","/Game/UI/Textures/Icons/icon_convert_plantfiber_rope.icon_convert_plantfiber_rope","None","False","12001","3","0","0","0","0","0","0","14174","1","0","0","0","False","True","None","None","None"
12511,"NSLOCTEXT("""", ""RecipesTable_12511_RecipeName"", ""Leather"")","NSLOCTEXT("""", ""RecipesTable_12511_ShortDesc"", ""Tanned hide that is commonly used for lightweight armors"")","Material","10.000000","2","0","89104","10005","/Game/UI/Textures/Icons/icon_leather.icon_leather","None","False","12011","3","0","0","0","0","0","0","12511","1","14172","1","0","False","True","None","None","None"
12512,"NSLOCTEXT("""", ""RecipesTable_12512_RecipeName"", ""Thick Leather"")","NSLOCTEXT("""", ""RecipesTable_12512_ShortDesc"", ""Offers a higher degree of protection than regular leather"")","Material","20.000000","2","0","89104","10005","/Game/UI/Textures/Icons/icon_leather_thick.icon_leather_thick","None","False","12012","1","0","0","0","0","0","0","12512","1","14172","1","0","False","True","None","None","None"
12513,"NSLOCTEXT("""", ""RecipesTable_12513_RecipeName"", ""Silk"")","NSLOCTEXT("""", ""RecipesTable_12513_ShortDesc"", ""A strong, light thread spun from gossamer"")","Material","10.000000","2","3","0","0","/Game/UI/Textures/Icons/icon_silk.icon_silk","None","False","12003","2","0","0","0","0","0","0","12513","1","0","0","0","False","True","None","None","None"
12514,"NSLOCTEXT("""", ""RecipesTable_12514_RecipeName"", ""Leather"")","NSLOCTEXT("""", ""RecipesTable_12514_ShortDesc"", ""Tanned hide that is commonly used for lightweight armors"")","Material","20.000000","2","0","89104","10005","/Game/UI/Textures/Icons/icon_leather.icon_leather","None","False","12013","1","0","0","0","0","0","0","12511","2","14172","1","0","False","True","None","None","None"
12515,"NSLOCTEXT("""", ""RecipesTable_12515_RecipeName"", ""Ice"")","NSLOCTEXT("""", ""RecipesTable_12515_ShortDesc"", ""Frozen water"")","Material","20.000000","2","7","89976","0","/Game/UI/Textures/Icons/icon_ice.icon_ice","None","False","10024","5","0","0","0","0","0","0","18040","1","55100","1","0","False","True","None","ShowReligiousZeal","None"
12516,"NSLOCTEXT("""", ""RecipesTable_12516_RecipeName"", ""Hardened Leather"")","NSLOCTEXT("""", ""RecipesTable_12516_ShortDesc"", ""Tanned hide that is commonly used for lightweight armors"")","Material","8.000000","3","0","18523","0","/Game/UI/Textures/Icons/icon_hardened_leather.icon_hardened_leather","None","False","12511","1","12512","1","11070","2","0","0","12516","1","0","0","0","False","True","None","None","None"
12517,"NSLOCTEXT("""", ""RecipesTable_12517_RecipeName"", ""Leather"")","NSLOCTEXT("""", ""RecipesTable_12517_ShortDesc"", ""Tanned hide that is commonly used for lightweight armors"")","Material","20.000000","2","5","89104","0","/Game/UI/Textures/Icons/icon_leather.icon_leather","None","False","18052","3","0","0","0","0","0","0","12511","1","14172","1","0","False","True","None","None","None"
12518,"NSLOCTEXT("""", ""RecipesTable_12518_RecipeName"", ""Leather"")","NSLOCTEXT("""", ""RecipesTable_12518_ShortDesc"", ""Tanned hide that is commonly used for lightweight armors"")","Material","20.000000","2","2","89104","0","/Game/UI/Textures/Icons/icon_leather.icon_leather","None","False","82005","1","0","0","0","0","0","0","12511","2","14172","1","0","False","True","None","None","None"
12519,"NSLOCTEXT("""", ""RecipesTable_12519_RecipeName"", ""Leather"")","NSLOCTEXT("""", ""RecipesTable_12519_ShortDesc"", ""Tanned hide that is commonly used for lightweight armors"")","Material","20.000000","2","2","89104","0","/Game/UI/Textures/Icons/icon_leather.icon_leather","None","False","82006","1","0","0","0","0","0","0","12511","2","14172","1","0","False","True","None","None","None"
12520,"NSLOCTEXT("""", ""RecipesTable_12520_RecipeName"", ""Leather"")","NSLOCTEXT("""", ""RecipesTable_12520_ShortDesc"", ""Tanned hide that is commonly used for lightweight armors"")","Material","20.000000","2","2","89104","0","/Game/UI/Textures/Icons/icon_leather.icon_leather","None","False","82007","1","0","0","0","0","0","0","12511","2","14172","1","0","False","True","None","None","None"
12521,"NSLOCTEXT("""", ""RecipesTable_12521_RecipeName"", ""Leather"")","NSLOCTEXT("""", ""RecipesTable_12521_ShortDesc"", ""Tanned hide that is commonly used for lightweight armors"")","Material","20.000000","3","2","89104","0","/Game/UI/Textures/Icons/icon_leather.icon_leather","None","False","82010","1","0","0","0","0","0","0","12511","2","14172","1","0","False","True","None","None","None"
12522,"NSLOCTEXT("""", ""RecipesTable_12522_RecipeName"", ""Leather"")","NSLOCTEXT("""", ""RecipesTable_12522_ShortDesc"", ""Tanned hide that is commonly used for lightweight armors"")","Material","20.000000","2","2","89104","0","/Game/UI/Textures/Icons/icon_leather.icon_leather","None","False","82011","1","0","0","0","0","0","0","12511","2","14172","1","0","False","True","None","None","None"
12523,"NSLOCTEXT("""", ""RecipesTable_12523_RecipeName"", ""Leather"")","NSLOCTEXT("""", ""RecipesTable_12523_ShortDesc"", ""Tanned hide that is commonly used for lightweight armors"")","Material","20.000000","2","2","89104","0","/Game/UI/Textures/Icons/icon_leather.icon_leather","None","False","82012","1","0","0","0","0","0","0","12511","2","14172","1","0","False","True","None","None","None"
12524,"NSLOCTEXT("""", ""RecipesTable_12524_RecipeName"", ""Leather"")","NSLOCTEXT("""", ""RecipesTable_12524_ShortDesc"", ""Tanned hide that is commonly used for lightweight armors"")","Material","20.000000","2","2","89104","0","/Game/UI/Textures/Icons/icon_leather.icon_leather","None","False","82013","1","0","0","0","0","0","0","12511","2","14172","1","0","False","True","None","None","None"
12525,"NSLOCTEXT("""", ""RecipesTable_12525_RecipeName"", ""Leather"")","NSLOCTEXT("""", ""RecipesTable_12525_ShortDesc"", ""Tanned hide that is commonly used for lightweight armors"")","Material","20.000000","3","2","89104","0","/Game/UI/Textures/Icons/icon_leather.icon_leather","None","False","82014","1","0","0","0","0","0","0","12511","2","14172","1","0","False","True","None","None","None"
12526,"NSLOCTEXT("""", ""RecipesTable_12526_RecipeName"", ""Leather"")","NSLOCTEXT("""", ""RecipesTable_12526_ShortDesc"", ""Tanned hide that is commonly used for lightweight armors"")","Material","20.000000","3","2","89104","0","/Game/UI/Textures/Icons/icon_leather.icon_leather","None","False","82020","1","0","0","0","0","0","0","12511","2","14172","1","0","False","True","None","None","None"
12527,"NSLOCTEXT("""", ""RecipesTable_12527_RecipeName"", ""Leather"")","NSLOCTEXT("""", ""RecipesTable_12527_ShortDesc"", ""Tanned hide that is commonly used for lightweight armors"")","Material","20.000000","3","2","89104","0","/Game/UI/Textures/Icons/icon_leather.icon_leather","None","False","82022","1","0","0","0","0","0","0","12511","2","14172","1","0","False","True","None","None","None"
12528,"NSLOCTEXT("""", ""RecipesTable_12528_RecipeName"", ""Leather"")","NSLOCTEXT("""", ""RecipesTable_12528_ShortDesc"", ""Tanned hide that is commonly used for lightweight armors"")","Material","20.000000","3","2","89104","0","/Game/UI/Textures/Icons/icon_leather.icon_leather","None","False","82026","1","0","0","0","0","0","0","12511","2","14172","1","0","False","True","None","None","None"
12529,"NSLOCTEXT("""", ""RecipesTable_12529_RecipeName"", ""Leather"")","NSLOCTEXT("""", ""RecipesTable_12529_ShortDesc"", ""Tanned hide that is commonly used for lightweight armors"")","Material","20.000000","3","2","89104","0","/Game/UI/Textures/Icons/icon_leather.icon_leather","None","False","82028","1","0","0","0","0","0","0","12511","2","14172","1","0","False","True","None","None","None"
12530,"NSLOCTEXT("""", ""RecipesTable_12530_RecipeName"", ""Leather"")","NSLOCTEXT("""", ""RecipesTable_12530_ShortDesc"", ""Tanned hide that is commonly used for lightweight armors"")","Material","20.000000","3","2","89104","0","/Game/UI/Textures/Icons/icon_leather.icon_leather","None","False","82031","1","0","0","0","0","0","0","12511","2","14172","1","0","False","True","None","None","None"
12531,"NSLOCTEXT("""", ""RecipesTable_12531_RecipeName"", ""Leather"")","NSLOCTEXT("""", ""RecipesTable_12531_ShortDesc"", ""Tanned hide that is commonly used for lightweight armors"")","Material","20.000000","3","2","89104","0","/Game/UI/Textures/Icons/icon_leather.icon_leather","None","False","82033","1","0","0","0","0","0","0","12511","2","14172","1","0","False","True","None","None","None"
12532,"NSLOCTEXT("""", ""RecipesTable_12532_RecipeName"", ""Leather"")","NSLOCTEXT("""", ""RecipesTable_12532_ShortDesc"", ""Tanned hide that is commonly used for lightweight armors"")","Material","20.000000","3","2","89104","0","/Game/UI/Textures/Icons/icon_leather.icon_leather","None","False","82035","1","0","0","0","0","0","0","12511","2","14172","1","0","False","True","None","None","None"
12533,"NSLOCTEXT("""", ""RecipesTable_12533_RecipeName"", ""Leather"")","NSLOCTEXT("""", ""RecipesTable_12533_ShortDesc"", ""Tanned hide that is commonly used for lightweight armors"")","Material","20.000000","3","2","89104","0","/Game/UI/Textures/Icons/icon_leather.icon_leather","None","False","82038","1","0","0","0","0","0","0","12511","2","14172","1","0","False","True","None","None","None"
12534,"NSLOCTEXT("""", ""RecipesTable_12534_RecipeName"", ""Leather"")","NSLOCTEXT("""", ""RecipesTable_12534_ShortDesc"", ""Tanned hide that is commonly used for lightweight armors"")","Material","20.000000","3","2","89104","0","/Game/UI/Textures/Icons/icon_leather.icon_leather","None","False","82039","1","0","0","0","0","0","0","12511","2","14172","1","0","False","True","None","None","None"
